Id,Label,timeset,twitter_type,lat,lng,place_country,place_type,place_fullname,place_name,created_at,lang,possibly_sensitive,quoted_status_permalink,description,email,profile_image,friends_count,followers_count,real_name,location,emoji_alias,emoji_html_decimal,emoji_utf8
@historia_coral,@historia_coral,<[2020-04-27T15:29:00.566Z]>,User,,,,,,,Thu Sep 20 19:26:09 CEST 2018,,,,Historias corales de múltiples autorxs. ¿Nos quieres seguir? #CómoSigueLaPelícula,,http://pbs.twimg.com/profile_images/1105071484358352897/BBBrfkJg_bigger.jpg,1624,1988,@La Magia Del Cine #CómoSigueLaPeli #TweetDirector,Imaginación de mis creadorxs,,,
@manel_sao,@manel_sao,"<[2020-04-27T15:29:00.566Z, 2020-04-27T15:36:40.118Z, 2020-04-27T15:52:12.623Z, 2020-04-27T16:50:38.050Z]>",User,,,,,,,Tue Sep 05 14:50:30 CEST 2017,,,,"#Escritorcillo de terribles #Cuentos #Relatos. #Autor. #Escritor. #NoCierresLosOjos #NovelaNegra #Terror #Thriller #SciFi #HistoriaCorta #Books #Writer",,http://pbs.twimg.com/profile_images/1253072525417996295/WUjWJeU__bigger.jpg,5950,8120,๓คຖēl Şค໐🔻🖋📚,คςคร๏ เ๓ק๏гՇค...?,,,
@murmurocons,@murmurocons,<[2020-04-27T15:29:31.503Z]>,User,,,,,,,Tue Mar 29 13:37:56 CEST 2016,,,,"~Todo sonido percibido a lo lejos produce igual efecto, una vibración de la lira universal~ Thoreau",,http://pbs.twimg.com/profile_images/1214463958452768768/RVlzlbKr_bigger.jpg,393,1203,murmurodeconciencia,,,,
@begonarrhh,@begonarrhh,<[2020-04-27T15:32:54.107Z]>,User,,,,,,,Fri Oct 29 10:46:53 CEST 2010,,,,Responsable Desarrollo RRHH en la empresa SEUR,,http://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,31,33,Begoña Fernández,Madrid,,,
@ftransformaesp,@ftransformaesp,<[2020-04-27T15:32:54.107Z]>,User,,,,,,,Thu Oct 28 16:20:43 CEST 2010,,,,"¿Te gustaría mejorar España? Únete a nosotros, la iniciativa que apuesta por un futuro lleno de talento e innovación. #compartiendotalento #talentsummit19",,http://pbs.twimg.com/profile_images/572372124925304832/woNBSV7t_bigger.png,1592,3766,Transforma España,España,,,
@comunapachuca,@comunapachuca,<[2020-04-27T15:33:47.616Z]>,User,,,,,,,Fri Sep 03 05:42:06 CEST 2010,,,,,,http://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,132,15,noe alvarado zuñiga,,,,
@canek_vazquez,@canek_vazquez,"<[2020-04-27T15:33:47.616Z, 2020-05-01T19:02:26.762Z]>",User,,,,,,,Tue Sep 01 08:48:11 CEST 2009,,,,"Mexicano | Casado con Marisol, papá de Valentina y Diego | Legislador Federal, Legislador Local, Servidor Público",,http://pbs.twimg.com/profile_images/1245456510534086656/xgOy2RK9_bigger.jpg,1285,29857,Canek Vázquez,"Hidalgo, México",,,
@watchtmsaga,@watchtmsaga,<[2020-04-27T15:36:40.118Z]>,User,,,,,,,Fri Feb 16 20:28:33 CET 2018,,,,"Soy #NovelaNegra. Soy una historia de corrupción, mentiras, poder y violencia.

Soy #WATCH, todo lo que te aterra y prefieres desconocer. Quieres leerme...?",,http://pbs.twimg.com/profile_images/1125666117849104384/rKDX_lRj_bigger.jpg,3743,4685,"Mario, Pelayo & El Gallego🖋📚⚽🥅",мι ηαяяαтινα ѕє єχтιєη∂є...,,,
@esusted,@esusted,<[2020-04-27T15:36:50.334Z]>,User,,,,,,,Mon May 28 03:33:27 CEST 2018,,,,"No soy yo, es usted; es la diferencia entre lo que digo y lo que entiende.",,http://pbs.twimg.com/profile_images/1229884560491630592/jUjOqMPw_bigger.jpg,107,86,No soy yo,No soy de ningún lado,,,
@maragota7,@maragota7,,User,,,,,,,Thu Sep 19 20:55:58 CEST 2013,,,,,,http://pbs.twimg.com/profile_images/617784384058458112/1tZaig_I_bigger.jpg,432,44,Itziar Fernández,,,,
@portalclasico,@portalclasico,,User,,,,,,,Thu May 02 10:23:05 CEST 2013,,,,"Portal virtual dedicado a la cultura clásica en todas sus facetas. Actualidad y noticias acerca de arqueología, historia, teatro clásico, exposiciones...",,http://pbs.twimg.com/profile_images/378800000760310116/9be77ac4ed9b282d2afc1fccf7f2db8c_bigger.jpeg,913,20767,Portal Clásico,Madrid,,,
@mariperygar,@mariperygar,<[2020-04-27T15:38:30.489Z]>,User,,,,,,,Fri Jun 12 23:47:58 CEST 2009,,,,"Científica, voluntaria y muchas cosas más. #gestidi . De #Castrojeriz",,http://pbs.twimg.com/profile_images/1204512443826868224/Ge4xgzHL_bigger.jpg,1140,1222,MªdelaO Perez Garcia,Burgos,,,
@bibmunburgos,@bibmunburgos,<[2020-04-27T15:38:30.489Z]>,User,,,,,,,Wed May 14 09:08:49 CEST 2008,,,,Servicio de alertas de la Biblioteca Municipal de Burgos,,http://pbs.twimg.com/profile_images/3590775614/c7039d050f53450b452bd04f4e02a16b_bigger.png,10,3407,Biblioteca Municipal,Burgos,,,
@nosoypepe10,@nosoypepe10,<[2020-04-27T15:38:54.211Z]>,User,,,,,,,Fri Oct 08 17:07:19 CEST 2010,,,,"Puede que la vida no sea la fiesta que esperábamos, pero mientras estemos aquí ¡Bailemos!",,http://pbs.twimg.com/profile_images/1252813446854262787/LKzz6y-G_bigger.jpg,634,167,Joss Espíndola,"Ciudad de México ",,,
@moonyreaders,@moonyreaders,<[2020-04-27T15:40:16.448Z]>,User,,,,,,,Mon Sep 05 01:55:48 CEST 2016,,,,"Ingeniera Mecánica  Lectora , Bookstagrammer  100% Venezolana EN Venezuela 🇻🇪🖖🏼",,http://pbs.twimg.com/profile_images/1166075693442244615/QgYHfjw1_bigger.jpg,920,629,Moonyreaders,"Aragua, Venezuela",,,
@lalyarce1110,@lalyarce1110,"<[2020-04-27T15:40:16.448Z, 2020-04-29T15:05:17.106Z]>",User,,,,,,,Wed Aug 08 03:49:35 CEST 2012,,,,"🎥Comunicadora audiovisual || 📚Promotora de lectura ||✈️Viajera empedernida || 🎬Hablo de libros, cine y más en YouTube || 📩contacto.lalyarce@gmail.com",,http://pbs.twimg.com/profile_images/1237583213641400324/QxMm-98l_bigger.jpg,509,9048,Laly Arce 📚✈️,Lima,,,
@saraatellado,@saraatellado,<[2020-04-27T15:41:56.101Z]>,User,,,,,,,Mon Jul 11 17:16:14 CEST 2011,,,,M E R A K I,,http://pbs.twimg.com/profile_images/1239733695440969734/YDKgaB3o_bigger.jpg,916,1059,Sara T Jara,Vila-real,,,
@glenn19977419,@glenn19977419,<[2020-04-27T15:43:18.539Z]>,User,,,,,,,Sat Feb 15 14:22:39 CET 2020,,,,,,http://pbs.twimg.com/profile_images/1239129630059134976/6KdfXHQJ_bigger.jpg,155,8,Rufus Hannassey,,,,
@odaidaloso,@odaidaloso,<[2020-04-27T15:44:32.503Z]>,User,,,,,,,Thu Feb 13 16:42:27 CET 2014,,,,,,http://pbs.twimg.com/profile_images/657430125013803008/UwdLjdsg_bigger.jpg,2523,2545,DAIDALOS,españa,,,
@nancyborchio1,@nancyborchio1,"<[2020-04-27T15:47:48.601Z, 2020-04-27T15:48:06.309Z]>",User,,,,,,,Thu Mar 01 03:46:11 CET 2012,,,,,,http://pbs.twimg.com/profile_images/2587496935/bj2lv92am911e98wgbga_bigger.jpeg,3566,414,nancy borchio,,,,
@mestal91,@mestal91,<[2020-04-27T15:47:53.335Z]>,User,,,,,,,Fri Apr 25 19:24:05 CEST 2014,,,,,,http://pbs.twimg.com/profile_images/1240567405895712768/ZRvq8GYY_bigger.jpg,39,12,Mestal👩‍🏫,,,,
@fecnscz,@fecnscz,<[2020-04-27T15:47:53.335Z]>,User,,,,,,,Wed Apr 02 11:43:16 CEST 2014,,,,"De Infantil a Bachillerato. 
Zaragoza.
Proyecto Educativo  desde la premisa:
HACEMOS ESCUELA
EDUCAMOS PERSONAS
Fundación Educación Católica",,http://pbs.twimg.com/profile_images/1045310526123905025/sB_5Zuek_bigger.jpg,294,863,Colegio FEC Nuestra Señora del Carmen,"Zaragoza, España",,,
@gonzalezzailen,@gonzalezzailen,<[2020-04-27T15:47:56.018Z]>,User,,,,,,,Tue Mar 24 21:07:58 CET 2020,,,,"Auxiliar jurídica, La felicidad, trabajar, excelente madre, amiga, revolucionaria incansable.",,http://pbs.twimg.com/profile_images/1242558670719856642/RUQo4mAg_bigger.jpg,35,37,Zailen Martínez González,,,,
@cdrisnte,@cdrisnte,"<[2020-04-27T15:48:04.260Z, 2020-04-27T15:48:16.350Z]>",User,,,,,,,Tue Jul 25 16:50:59 CEST 2017,,,,A través de agenda intl.SNTE está en los espacios donde se debaten las políticas públicas en educación y asuntos sociales llevando la voz de  maestros mexicanos,,http://pbs.twimg.com/profile_images/1014881252824924160/Jzxni91E_bigger.jpg,1459,259,CDRI.SNTE,,,,
@erick_sagredo,@erick_sagredo,,User,,,,,,,Thu Apr 23 01:02:46 CEST 2020,,,,,,http://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,58,10,erick sagredo,,,,
@vaaleriarosas,@vaaleriarosas,<[2020-04-27T15:49:24.337Z]>,User,,,,,,,Fri Aug 09 18:43:13 CEST 2013,,,,"La magia no muere mientras aún exista un libro de Harry Potter⚡| @onedirection
| Feminista | Proyecto Fem Reynosa |

Licenciada en Imagenología ☢️",,http://pbs.twimg.com/profile_images/1214006404236955648/eVk5523c_bigger.jpg,1519,3114,𝓥𝓪𝓵𝓮𝓻𝓲𝓪 𝓡𝓸𝓼𝓪𝓼 𝓛𝓾𝓷𝓪,"Reynosa, Tamaulipas",,,
@noble_jhon,@noble_jhon,<[2020-04-27T15:49:26.941Z]>,User,,,,,,,Sun Oct 16 19:17:03 CEST 2011,,,,Jurista. | Leo. | Escribo. | Joystiqueo. | Noble. — Sobre un bote en medio del Pacífico.,,http://pbs.twimg.com/profile_images/1254519438176595975/e_ICbdMo_bigger.jpg,2424,3152,Un Simple Extraño.,La Tierra del Olvido.,,,
@antoestevez,@antoestevez,"<[2020-04-27T15:49:36.538Z, 2020-04-27T15:49:48.103Z, 2020-04-27T15:50:39.102Z, 2020-04-27T16:10:42.111Z, 2020-04-27T16:10:42.112Z, 2020-04-27T16:39:00.499Z, 2020-04-27T16:39:00.500Z, 2020-04-27T17:07:24.735Z, 2020-04-27T18:29:25.581Z]>",User,,,,,,,Wed Jun 09 02:42:41 CEST 2010,,,,"Entusiasta, Feminista, Periodista, Cinéfaga, Académica. FEMCINE, CineChile, Radio U de Chile: Semáforo, Radiópolis, La República de las Letras...",,http://pbs.twimg.com/profile_images/1105849144390938624/Cx3dt9N9_bigger.jpg,663,4582,Antonella Estevez,Chile,,,
@anagalarzaf,@anagalarzaf,<[2020-04-27T15:49:47.620Z]>,User,,,,,,,Wed Sep 28 21:30:32 CEST 2011,,,,Periodista y montaña rusa. Once in a while en los informativos de @RTVEValencia 🎙,,http://pbs.twimg.com/profile_images/540150301517295618/RRyWySlT_bigger.jpeg,1716,488,Ana Galarza Ferri,"Valencia, España",,,
@madiazreyes,@madiazreyes,<[2020-04-27T15:49:48.103Z]>,User,,,,,,,Sun Nov 22 04:51:33 CET 2015,,,,♉ En la vida hay cosas que jamás regresan • La Palabra empeñada • Una flecha lanzada. #TengoPresidente🇨🇱,,http://pbs.twimg.com/profile_images/1218968405363109889/9kKUpUem_bigger.jpg,4949,5380,Marco Díaz #Rechacemos ☣️😷,"La Florida + Antofagasta, Chil",,,
@walter_claus,@walter_claus,<[2020-04-27T15:50:39.102Z]>,User,,,,,,,Mon Mar 01 21:45:19 CET 2010,,,,"Rock. Punk. Grunge. Realismo Sucio, Poetas Malditos y Cerveza. Me ilumina mi amada @pml2211. Escribí Agusanado. Tengo Sangre AzUl. 🤘🏻",,http://pbs.twimg.com/profile_images/1251327453668290563/lstAKA3b_bigger.jpg,2505,2204,Walter Claus,Santiago,,,
@tenebria_terror,@tenebria_terror,<[2020-04-27T15:52:12.623Z]>,User,,,,,,,Tue Feb 26 13:55:43 CET 2019,,,,"Pronto en plataformas digitales y libro físico. ¿Quieres #terror y #SerieNegra en pequeñas dosis? ¿Sí? Bienvenido entonces...

Relatos de @Manel_SaO & @Pakseal",,http://pbs.twimg.com/profile_images/1179395746640084995/UwtikUfa_bigger.jpg,1396,1587,@TenebriaBook 03.OCT.19,La oscuridad que TÚ ocultas,,,
@cremadesraul,@cremadesraul,<[2020-04-27T15:52:15.984Z]>,User,,,,,,,Sat Mar 16 09:23:53 CET 2013,,,,Profesor en la UMA y director de la Fundación Alonso Quijano para el fomento de la lectura,,http://pbs.twimg.com/profile_images/1037741268477128704/AitqP23H_bigger.jpg,50,128,Raul Cremades,"Málaga, España",,,
@falonsoquijano,@falonsoquijano,<[2020-04-27T15:52:15.984Z]>,User,,,,,,,Tue Sep 04 13:30:51 CEST 2012,,,,La Fundación Alonso Quijano para el fomento de la #lectura.  Fundada en el 2000. Premio nacional al fomento de la lectura 2015.,,http://pbs.twimg.com/profile_images/811586970967298048/QcLvziaP_bigger.jpg,823,685,F Alonso Quijano,"Málaga, España",,,
@eljuanchok,@eljuanchok,<[2020-04-27T15:53:54.277Z]>,User,,,,,,,Fri Mar 22 21:58:07 CET 2013,,,,,,http://pbs.twimg.com/profile_images/927297069404098560/P7njmPk6_bigger.jpg,24,19,Juan Gutierrez,COLOMBIA,,,
@bernat13,@bernat13,"<[2020-04-27T15:54:47.826Z, 2020-04-27T16:43:19.316Z]>",User,,,,,,,Fri Jun 06 14:16:19 CEST 2008,,,,Padre Santsenc ciclo-activista-geek-solipotero-feminista-Eco-ProDDHH-ProLibertadExpresion 🎗 perdido en la Macarena. En @Elsalto_and y ampeando en @amontanoampa,,http://pbs.twimg.com/profile_images/935231368312868865/C_eu-2IC_bigger.jpg,1296,1459,Bernat Costa,"Macarena, Hellvilla",,,
@rayuelainfancia,@rayuelainfancia,"<[2020-04-27T15:54:47.826Z, 2020-04-27T16:43:19.316Z]>",User,,,,,,,Fri Mar 16 11:03:50 CET 2012,,,,Librería infantil y juvenil y juguetería didáctica desde 1996,,http://pbs.twimg.com/profile_images/1103805108532510720/hvayTBcx_bigger.jpg,670,1587,rayuelainfancia,"Sevilla, España",,,
@ncybid,@ncybid,<[2020-04-27T15:55:00.925Z]>,User,,,,,,,Sat Nov 24 04:42:49 CET 2012,,,,"if you know me, you don't need 140",,http://pbs.twimg.com/profile_images/447342650400972800/ISj2woPp_bigger.jpeg,190,429,ncybid,"voilà... mon coeur ",,,
@violetacuentos,@violetacuentos,<[2020-04-27T15:55:00.925Z]>,User,,,,,,,,,,,,,,,,,,,,
@yaelgrunhut,@yaelgrunhut,<[2020-04-27T15:55:00.925Z]>,User,,,,,,,,,,,,,,,,,,,,
@mechibarni,@mechibarni,<[2020-04-27T15:55:00.925Z]>,User,,,,,,,,,,,,,,,,,,,,
@esthergoris1,@esthergoris1,<[2020-04-27T15:55:00.925Z]>,User,,,,,,,,,,,,,,,,,,,,
@manoliguadalpin,@manoliguadalpin,"<[2020-04-27T15:55:52.695Z, 2020-04-27T16:29:39.581Z, 2020-04-27T16:29:39.582Z]>",User,,,,,,,Fri Aug 12 12:05:56 CEST 2011,,,,Profe de FP,,http://pbs.twimg.com/profile_images/1491387777/DSD_8698_bigger.jpg,852,185,Manoli Sarmiento #YoMeQuedoEnCasa,,,,
@elpady,@elpady,"<[2020-04-27T15:55:52.695Z, 2020-04-27T16:29:39.581Z, 2020-04-27T16:29:39.582Z]>",User,,,,,,,Thu Apr 02 17:49:42 CEST 2009,,,,"I build products/companies some people enjoy: @eldesmarque, @iMagicBox, @tengolf... Now writing The @MaraTuring Saga",,http://pbs.twimg.com/profile_images/972636881908371457/8hTBiLhC_bigger.jpg,1431,9024,Javi Padilla (@ 🏡),SVQ - MAD - NYC,,,
@rullos618,@rullos618,<[2020-04-27T15:57:22.691Z]>,User,,,,,,,Sun Jul 07 20:33:42 CEST 2013,,,,,,http://pbs.twimg.com/profile_images/480498625605156864/JtPMWRYI_bigger.jpeg,27093,24765,Kisses for you.❤❤❤❤❤❤❤❤❤❤,,,,
@mbjmsb,@mbjmsb,<[2020-04-27T15:59:50.945Z]>,User,,,,,,,Tue Feb 13 18:52:18 CET 2018,,,,,,http://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,13,2,MARIA B.,,,,
@jorgexpelaez,@jorgexpelaez,,User,,,,,,,Fri Apr 22 15:33:30 CEST 2011,,,,"#oXiDo1 #Discomix1 #Politicax1 #Misteriox1 #RefrescandoPorLaTarde #Maquetasx1 #Géminis #FordFalcon #VamosRiverx1 #GalgoDiecastArgentina",,http://pbs.twimg.com/profile_images/1080078495018029056/TfjQt92-_bigger.jpg,1817,1816,Jorge Peláez,Escribo la realidad sin filtro.,,,
@txemalondon,@txemalondon,<[2020-04-27T16:02:13.327Z]>,User,,,,,,,Sat Sep 29 23:55:25 CEST 2012,,,,,,http://pbs.twimg.com/profile_images/2829524456/a783f3c95b52752dd18a795f1fdbf75f_bigger.jpeg,1727,1418,Txema Martinez,UK,,,
@carmct,@carmct,<[2020-04-27T16:06:41.934Z]>,User,,,,,,,Mon Dec 25 02:03:25 CET 2017,,,,EL NOMBRE ADECUADO PARA NUESTRA COMUNIDAD AUTONOMA. TODOS SOMOS REGION. UNA REGION DOS PROVINCIAS.,,http://pbs.twimg.com/profile_images/1115408405844381698/n0z8jkE5_bigger.jpg,251,161,CARMUCT,Región de Murcia-Cartagena.,,,
@mientrases,@mientrases,<[2020-04-27T16:06:41.934Z]>,User,,,,,,,Sat Jun 29 18:13:42 CEST 2019,,,,"#SoSMarMenor
#SoSCampodeCartagena",,http://pbs.twimg.com/profile_images/1236706343186239489/lIPsa9nF_bigger.jpg,1037,270,Mientras Rule No Es Chamba,,,,
@magnateusa,@magnateusa,,User,,,,,,,Mon Mar 07 10:37:44 CET 2016,,,,"45° presidente de Estados Unidos.
Dicen que es bueno hacer deporte. Deportemos!
FAKE (PARODIA). 

magnateUSA@outlook.com",,http://pbs.twimg.com/profile_images/1016243798274400256/gHRFJhx0_bigger.jpg,4889,76382,Donald Trump 🇺🇸 ᶠᵃᵏᵉ,"Washington, DC",,,
@mercedes_p_g,@mercedes_p_g,<[2020-04-27T16:07:44.763Z]>,User,,,,,,,Thu Apr 07 17:05:02 CEST 2011,,,,«te robas si lloras un vano pesar»,,http://pbs.twimg.com/profile_images/1144356255789719552/JRlvbeQU_bigger.jpg,922,624,mercedes.p.,españa,,,
@bibliotecaleon,@bibliotecaleon,<[2020-04-27T16:07:44.763Z]>,User,,,,,,,Thu Nov 10 11:22:50 CET 2016,,,,"Biblioteca Pública de León. Facebook: https://es-es.facebook.com/BibliotecaPublicaLeon
Correo electrónico:
bpleon@jcyl.es",,http://pbs.twimg.com/profile_images/796687841870966784/OZFg3Y7A_bigger.jpg,61,278,Biblioteca de León,Calle Santa Nonia 5 24003 León,,,
@laguidescaire,@laguidescaire,<[2020-04-27T16:08:12.055Z]>,User,,,,,,,Wed Dec 02 21:57:02 CET 2009,,,,Actriz/cantante ... Aspirante a escritora ... Certified Coach Reg. 2226 ... Tell me your dreams and we’ll make them objectives ... Acting coach,,http://pbs.twimg.com/profile_images/1238314316228710401/fy-d87go_bigger.jpg,1871,1650,elena gui🎗,"Guayaquil, Ecuador",,,
@banano59,@banano59,<[2020-04-27T16:08:12.055Z]>,User,,,,,,,Tue Mar 22 23:51:39 CET 2011,,,,"Perpetuo aprendiz de brujo. Tengo 2 hijos, he sembrado algunos árboles, escribo el libro de la vida. Esta cuenta: habitáculo de la literatura y el arte.",,http://pbs.twimg.com/profile_images/986199921920495618/PA8UHgNz_bigger.jpg,186,3553,Raúl Vallejo,Manteño - Huancavilca,,,
@ecuatoriana_de,@ecuatoriana_de,,User,,,,,,,Mon Feb 04 23:02:40 CET 2019,,,,La AEL es una institución con fines científicos y literarios. Centra sus estudios en la variante de español del Ecuador. Trabaja con la RAE y la ASALE.,,http://pbs.twimg.com/profile_images/1092544234408869888/6WiANbR-_bigger.jpg,134,818,Academia Ecuatoriana de la Lengua,"Quito, Ecuador",,,
@csepulvedai,@csepulvedai,<[2020-04-27T16:08:54.365Z]>,User,,,,,,,Sat Apr 05 04:57:59 CEST 2014,,,,Historiador y educador.,,http://pbs.twimg.com/profile_images/753260501644238848/wA3KPTRL_bigger.jpg,21,40,Cristian Sepúlveda Irribarra,"Villa Alemana, Chile",,,
@andreshernand17,@andreshernand17,<[2020-04-27T16:09:59.168Z]>,User,,,,,,,Sat Jul 23 16:50:03 CEST 2011,,,,,,http://pbs.twimg.com/profile_images/3347259523/48e8e113d394a0dfdc633a010d36f54f_bigger.jpeg,593,416,Andres Comalcalco,,,,
@rigober13141933,@rigober13141933,<[2020-04-27T16:10:20.951Z]>,User,,,,,,,Sun Apr 19 00:53:18 CEST 2020,,,,,,http://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,332,101,Rigoberto López,,,,
@el_abogad,@el_abogad,<[2020-04-27T16:10:20.951Z]>,User,,,,,,,Tue May 08 06:30:43 CEST 2012,,,,No dejes que el ser Abogado te anule el sentido del Humor | Precursor del: #AbogadoRomantico | #HumorJurídico  #ElAbogad | Ig. @el_abogad 📧 el.abogad@gmail.com,,http://pbs.twimg.com/profile_images/1097520730395164673/OxKUY77q_bigger.jpg,120,47916,El Abogado🐼⚖️,"Pachuca de Soto, Hidalgo",,,
@joaqunaguirrelp,@joaqunaguirrelp,<[2020-04-27T16:10:40.026Z]>,User,,,,,,,Sat Mar 08 21:31:18 CET 2014,,,,Soy profesor de LCL que sueña gamificando y aplico todas las ideas posibles para captar el interés del alumnado.,,http://pbs.twimg.com/profile_images/442400096194273280/re-JxaYG_bigger.jpeg,133,96,Joaquín Aguirre López,,,,
@ieslamojonera,@ieslamojonera,<[2020-04-27T16:10:40.026Z]>,User,,,,,,,,,,,,,,,,,,,,
@josepjoan7,@josepjoan7,<[2020-04-27T16:16:21.730Z]>,User,,,,,,,Fri Apr 05 01:26:37 CEST 2019,,,,Loving learning things,,http://pbs.twimg.com/profile_images/1113946475640303617/nxy_EhHo_bigger.jpg,3379,279,Josep Joan Peris,,,,
@alberovergara,@alberovergara,<[2020-04-27T16:18:28.167Z]>,User,,,,,,,Sat Oct 17 05:52:33 CEST 2015,,,,,,http://pbs.twimg.com/profile_images/657758050590269440/SpfKF9g9_bigger.jpg,448,258,Danilo Albero,,,,
@ravenlunachick,@ravenlunachick,,User,,,,,,,Fri May 22 00:12:41 CEST 2009,,,,"The Moon has many phases as I have many moods.🌛🌚🌜These are my everyday ravings! RetRo!👠💃💄 
Rock 'N' RoLL🎸🎶🤘HoRRoR! 👻
SCIFI 🤖👽👾 ART🎨📚🎭 *NO DM!*",,http://pbs.twimg.com/profile_images/1254294943167741955/KfakV9pD_bigger.jpg,1122,2014,❥Raven❥,US,,,
@ivana_sur,@ivana_sur,"<[2020-04-27T16:20:51.632Z, 2020-04-29T16:36:30.456Z]>",User,,,,,,,Fri Dec 21 14:50:31 CET 2018,,,,5521741807,,http://pbs.twimg.com/profile_images/1212048427913228288/7Lus2gXs_bigger.jpg,165,5811,Sur Ivana,Sur De La Ciudad,,,
@murciaromantica,@murciaromantica,<[2020-04-27T16:21:00.192Z]>,User,,,,,,,Fri Feb 15 14:15:53 CET 2019,,,,"Asociación de escritores Murcia Romántica. 
Lee todo sobre el próximo encuentro Murcia Romántica aquí:
http://murciaromantica.wixsite.com/weboficial/iii-encuent",,http://pbs.twimg.com/profile_images/1106587399990231042/dU3Wpk8w_bigger.png,84,164,Asoc. Escritores Murcia Romántica,"Murcia, España",,,
@lorrainecoco,@lorrainecoco,<[2020-04-27T16:21:00.192Z]>,User,,,,,,,,,,,,,,,,,,,,
@ceciliajoyce20,@ceciliajoyce20,"<[2020-04-27T16:23:23.827Z, 2020-04-27T16:25:43.212Z, 2020-04-30T01:42:32.394Z]>",User,,,,,,,Tue Jan 07 18:05:29 CET 2020,,,,"Embajadora oficial de JoyClub en España 
http://joyclub.es",,http://pbs.twimg.com/profile_images/1216759026391961600/nEC3P5Vs_bigger.jpg,313,196,Cecilia Joyce,Madrid,,,
@goodnightncry,@goodnightncry,,User,,,,,,,Thu Jul 25 12:10:56 CEST 2019,,,,"#ARIANA: tell me how good it feels to be needed || @cherrymonteith i love u a lot || cuenta de respaldo: @ntltcharli",,http://pbs.twimg.com/profile_images/1254608273501827076/1WbS8v_B_bigger.jpg,1411,1797,joaquin,"cam, cande, sulv, boni, val",,,
@avelinomenendez,@avelinomenendez,<[2020-04-27T16:32:13.709Z]>,User,,,,,,,Mon Sep 28 22:58:06 CEST 2009,,,,"Técnico Superior en Administración y Finanzas, Agente de la Innovación 3.0, Asesor tecnológico, autodidacta. Trabajador en el Cabildo de Gran Canaria.",,http://pbs.twimg.com/profile_images/1251659868706164736/47NTJaYW_bigger.jpg,3776,935,Avelino Menéndez,Las Palmas de Gran Canaria,,,
@maarnnk,@maarnnk,<[2020-04-27T16:33:55.459Z]>,User,,,,,,,Mon Mar 23 04:01:35 CET 2020,,,,"Hispanista.
Psicóloga en construcción.",,http://pbs.twimg.com/profile_images/1241944337962991619/REd2gM9S_bigger.jpg,65,4,Marina," Ciudad de México",,,
@adfreetalkradio,@adfreetalkradio,<[2020-04-27T16:35:18.605Z]>,User,,,,,,,Mon May 28 03:43:38 CEST 2018,,,,"Enjoy Talk Radio Ad-Free Streaming on the internet!
#TalkRadio #Podcast",,http://pbs.twimg.com/profile_images/1251901266311200768/eWPJ7Qh2_bigger.jpg,11,2473,AdFreeTalkRadio.com,,,,
